mol_id,smiles,rs,scaffold
XS845388a,CCOC(=O)C1CCCN(C1)S(=O)(=O)C=2C=CC=CC2,11.838,O=S(=O)(c1ccccc1)N1CCCCC1
XS520318b,CCN1CC(CC1=O)C(=O)NC=2C=CSC2C(=O)OC,6.42,O=C1CC(C(=O)Nc2ccsc2)CN1
XS505177b,NC(=O)C=1C=CC(=CC1)NC(=O)C2CCC=3N=CN=CC3C2,0.974,O=C(Nc1ccccc1)C1CCc2ncncc2C1
XS155662b,CC=1C=CC(C)=C(C1)NC(C(=O)NC2CC2)C=3C=CC=CC3,0.692,O=C(NC1CC1)C(Nc1ccccc1)c1ccccc1
XS845389a,COC=1C=CC(=CN1)NC(=O)NC(CO)C=2C=CC=CC2,3.672,O=C(NCc1ccccc1)Nc1cccnc1
XS839101b,CC(C(=O)N(CCC#N)CCC#N)C=1C=CC=C2C=CC=CC12,0.384,c1ccc2ccccc2c1
XS845401a,CC(CN1C=CC=N1)NC(=O)CCC=2C=CC=3OCOC3C2,1.596,O=C(CCc1ccc2c(c1)OCO2)NCCn1cccn1
XS418652b,CC=1C=CC=NC1NC(=O)C2CC(=O)NC=3C=C(F)C=CC32,3.086,O=C1CC(C(=O)Nc2ccccn2)c2ccccc2N1
XS839465b,CC=1N=C(OC1C#N)N2CCC=3C=CC(Cl)=C(F)C3C2C,1.052,c1ccc2c(c1)CCN(c1ncco1)C2
XS036223d,CCC(C(=O)NC=1C=C(C)ON1)N2CCC=3SC=CC3C2,1.624,O=C(CN1CCc2sccc2C1)Nc1ccon1
XS525933b,CC=1NN=CC1C(=O)N2CCCC2C=3C=CC=4OCOC4C3,0.596,O=C(c1cn[nH]c1)N1CCCC1c1ccc2c(c1)OCO2
XS845394a,CC1=CSC(=N1)C2CCCCN2C(=O)C=3C=NC(C)=CN3,0.616,O=C(c1cnccn1)N1CCCCC1c1nccs1
XS842533b,O=C(CN1C=C(C=N1)NC2CCCC=3OC=CC32)NCCO,0.684,c1cc2c(o1)CCCC2Nc1cn[nH]c1
XS845404a,CC1=CC(C(=O)NC(C)C2CC2)=C(C)N1CC3=CC=CS3,0.346,O=C(NCC1CC1)c1ccn(Cc2cccs2)c1
XS840753b,CC(OC=1C=CC(=CC1)OC=2C=CC=C(F)C2C#N)C(N)=O,0.864,c1ccc(Oc2ccccc2)cc1
XS845396a,CN1CCCC2(CCN(C2)C3=NC=4C=CC=CC4S3)C1=O,3.14,O=C1NCCCC12CCN(c1nc3ccccc3s1)C2
XS840038b,CC1=NN(C)C(C)=C1CC(C)C2=NC(=NO2)C3=CN=CS3,2.794,c1ncc(-c2noc(CCc3cn[nH]c3)n2)s1
XS839389b,CC(C)(C)N1N=NN=C1COC=2C=CC(=CC2)C3CC3(F)F,1.792,c1cc(C2CC2)ccc1OCc1nnn[nH]1
XS336224b,COC1CCCCN(CC(=O)N(C)CC=2C=NN(C)C2)C1=O,0.802,O=C(CN1CCCCCC1=O)NCc1cn[nH]c1
XS845407a,COCC(=O)NC(C)C=1SC(=NC1C)C=2C=CC=CC2F,0.576,c1ccc(-c2nccs2)cc1
XS845411a,CCCNC(=O)C(C)NC(=O)CCCC1=NC(=NO1)C(C)C,3.814,c1ncon1
XS152846b,CC(NC(=O)COC=1C=CC=C(F)C1)C2=NC=3C=CC=CC3N2,0.51,O=C(COc1ccccc1)NCc1nc2ccccc2[nH]1
XS840414b,CC(C)OC=1N=CC=CC1CNC(=O)NC(C)CC2=CC=CO2,0.672,O=C(NCCc1ccco1)NCc1cccnc1
XS845422a,CN1N=CC=2C(=O)N(C=NC21)CC(O)COCC=3C=CC=CC3,6.832,O=c1c2cn[nH]c2ncn1CCCOCc1ccccc1
XS839615b,O=C(OCC1CCC=2C=CC=CC21)C=3C=CC=C(N3)N4C=CN=C4,0.79,O=C(OCC1CCc2ccccc21)c1cccc(-n2ccnc2)n1
XS839882b,CC(NC=1C=C2NC(=O)OC2=CC1Cl)C3=NN=NN3C4CC4,1.27,O=c1[nH]c2cc(NCc3nnnn3C3CC3)ccc2o1
XS708576b,CC=1N=C(CC2CC2)SC1C(=O)NC3COC=4C=CC=CC43,0.81,O=C(NC1COc2ccccc21)c1cnc(CC2CC2)s1
XS443766b,O=C(O)C1CN(C(=O)C=2C=C(Cl)C=CC2F)C=3C=CC=CC31,0.616,O=C(c1ccccc1)N1CCc2ccccc21
XS845423a,COCC1=C(OC=2C=CC=CC12)C(=O)NC(C)C3=CC=CS3,0.75,O=C(NCc1cccs1)c1cc2ccccc2o1
XS845424a,CC=1C=C(C)N2N=C(N=C2N1)C(=O)NC(C)CC3=CC=CS3,5.41,O=C(NCCc1cccs1)c1nc2ncccn2n1
XS728848b,CNC(=O)CCCC(=O)N1CCCCCC1C=2C=CC=C(C)C2,0.538,c1ccc(C2CCCCCN2)cc1
XS838044b,CN1N=CC=2C(=NC=NC21)NC=3C=CC(=CC3)OC4CC4(F)F,1.114,c1nc(Nc2ccc(OC3CC3)cc2)c2cn[nH]c2n1
XS475765b,CC=1C=C(NC(=O)NC2CCCN(C2)C=3C=CC=CC3F)ON1,0.462,O=C(Nc1ccno1)NC1CCCN(c2ccccc2)C1
XS845420a,CCCC1=NOC(CN2CCCC(C2)C=3C=C(NN3)C(N)=O)=N1,33.34,c1noc(CN2CCCC(c3cc[nH]n3)C2)n1
XS579084b,O=C(NC=1C=CC(=CC1)C=2C=CC=CC2)C3CCN4C=CN=C4C3,4.764,O=C(Nc1ccc(-c2ccccc2)cc1)C1CCn2ccnc2C1
XS838427b,CC1=NC(=CC(=N1)NCC2CCCC(F)(F)CC2)N3C=NC=N3,0.798,c1nc(NCC2CCCCCC2)cc(-n2cncn2)n1
XS838888b,COC=1C=CC=2N=C(CN3NC(=O)CC3C=4C=CC=CC4)NC2N1,0.468,O=C1CC(c2ccccc2)N(Cc2nc3cccnc3[nH]2)N1
XS837795b,CC=1C=C(Br)C=C2C(=NNC12)C(=O)N3CCC3CF,2.254,O=C(c1n[nH]c2ccccc12)N1CCC1
XS836956b,O=C(NC1=NN=CS1)C2CC(=O)N(C2)C=3C=CC(F)=C(F)C3,12.046,O=C(Nc1nncs1)C1CC(=O)N(c2ccccc2)C1
XS845433a,CC1=CC(=O)N2N=C(NCCCOCC3CCCO3)SC2=N1,1.024,O=c1ccnc2sc(NCCCOCC3CCCO3)nn12
XS845435a,O=C(NC=1C=CC=CC1F)NC(C=2C=CC=CC2)C=3C=CN=CC3,0.546,O=C(Nc1ccccc1)NC(c1ccccc1)c1ccncc1
XS845429a,COC=1C=CC(=CC1OC)C2=NN=C(O2)SCC3CCCO3,4.726,c1ccc(-c2nnc(SCC3CCCO3)o2)cc1
XS845431a,CC=1C=C(F)C=2CC(NC2C1)C(=O)NCC3(CO)CC(C)(C)C3,2.464,O=C(NCC1CCC1)C1Cc2ccccc2N1
XS845432a,CNC(=O)CN1C=2C=CC=CC2C(=O)N(C)C1C=3C=CC=CC3O,0.818,O=C1NC(c2ccccc2)Nc2ccccc21
XS575856b,O=S(=O)(C=1C=CC(F)=CC1)N2CCC(O)(CN3C=CN=N3)C2,0.546,O=S(=O)(c1ccccc1)N1CCC(Cn2ccnn2)C1
XS837271b,CCOC(=O)C1=CCC(C1)NC(=O)C=2C(F)=CC=C3OCOC23,0.444,O=C(NC1CC=CC1)c1cccc2c1OCO2
XS845436a,CC1=NNC(C)=C1C2NC=3C=CC=CC3C(=O)N2CC4=CC=CO4,0.926,O=C1c2ccccc2NC(c2cn[nH]c2)N1Cc1ccco1
XS841655b,CC1CN(CC=2C=C(Cl)C=C3COCOC23)C4(COC4)CO1,1.966,c1cc2c(c(CN3CCOCC34COC4)c1)OCOC2
XS845447a,CC1=NC(COC=2C=CC(=CC2)C(=O)N3CCCC(C)CC3)=NO1,1.76,O=C(c1ccc(OCc2ncon2)cc1)N1CCCCCC1
XS597649b,CC1=NN=C(O1)C2COCCN2C(=O)COC=3C(C)=CC=CC3C,0.962,O=C(COc1ccccc1)N1CCOCC1c1nnco1
XS845442a,O=C(CCCC=1C=CC=CC1)N2CCCC(C2)C(=O)NCC3CC3,0.98,O=C(NCC1CC1)C1CCCN(C(=O)CCCc2ccccc2)C1
XS712564b,CCN1C=NN=C1CNC(=O)CN2C(=O)C(C)OC=3C=CC=CC32,9.68,O=C(CN1C(=O)COc2ccccc21)NCc1nnc[nH]1
XS845437a,CC1=NN(C)C=2SC(=CC12)C(=O)N3CCCC(C3)N4C=CC=N4,1.578,O=C(c1cc2cn[nH]c2s1)N1CCCC(n2cccn2)C1
XS845440a,CC(NC=1C=CC(=CC1)NC(=O)C2=CC=CO2)C(=O)N3CCCC3,5.024,O=C(Nc1ccc(NCC(=O)N2CCCC2)cc1)c1ccco1
XS558408b,COC=1C=CC=C2C1CCC2(N)C(=O)NCC=3C(C)=NN(C)C3C,3.43,O=C(NCc1cn[nH]c1)C1CCc2ccccc21
XS845441a,COC=1C=C(C=C(Cl)C1OC)C(=O)N2C=3C=CC=CC3CC2C,2.476,O=C(c1ccccc1)N1CCc2ccccc21
XS845439a,O=C(C=1C=CC=C(F)C1)N2CCCC2C=3C=CC=4OCCOC4C3,2.082,O=C(c1ccccc1)N1CCCC1c1ccc2c(c1)OCCO2
XS845449a,CC(C)C1=NC=CN1C2CCCN(C2)C(=O)C=3C=C(ON3)C4CC4,3.43,O=C(c1cc(C2CC2)on1)N1CCCC(n2ccnc2)C1
XS845455a,O=C(CCC1CCCO1)NC2=NC=C(CC=3C=CC=CC3F)S2,9.472,O=C(CCC1CCCO1)Nc1ncc(Cc2ccccc2)s1
XS845453a,CC(=O)NC(C(=O)N1CCN(CC1)C2=NC=CS2)C3CCCC3,1.598,O=C(CC1CCCC1)N1CCN(c2nccs2)CC1
XS837943b,CN1CC2(CCN(CC2)S(=O)(=O)C3CCOC3)C=4C=CC=CC41,3.382,O=S(=O)(C1CCOC1)N1CCC2(CC1)CNc1ccccc12
XS845450a,CC1=CC=C(O1)C2=CC=C(S2)C(=O)N3CCCCC3CC(N)=O,2.156,O=C(c1ccc(-c2ccco2)s1)N1CCCCC1
XS839047b,FC=1C=CC(=CC1)CN2C=C(C=N2)OCC3CC4(CCOCC4)O3,2.21,c1ccc(Cn2cc(OCC3CC4(CCOCC4)O3)cn2)cc1
XS839653b,O=C(O)C1CCN2C(=NN=C2C1)C=3SC=4C=CC=CC4C3Cl,1.616,c1ccc2sc(-c3nnc4n3CCCC4)cc2c1
XS845451a,CC(OC(=O)C=1C=CC(=O)N(C1)CC=2C=CC=CC2Cl)C(N)=O,0.482,O=c1ccccn1Cc1ccccc1
XS838838b,COC=1C=C(C=CN1)CCN2C(=O)NCC(C2=O)C3CCCCC3,4.074,O=C1NCC(C2CCCCC2)C(=O)N1CCc1ccncc1
XS839225b,N#CC1=NC=CN1C2CCN(C2=O)C=3C=CC=C(C3)OC(F)(F)F,0.384,O=C1C(n2ccnc2)CCN1c1ccccc1
XS845460a,CC(OC=1C=CC(F)=CC1)C(=O)NC=2C=CC=C(C2)S(C)(=O)=O,0.422,O=C(COc1ccccc1)Nc1ccccc1
XS845464a,O=C(NC1CC(=O)N(C1)C=2C=CC(Cl)=C(F)C2)C3=CC=CS3,1.868,O=C(NC1CC(=O)N(c2ccccc2)C1)c1cccs1
XS713562b,COC=1C=CC=C(C1)C2CCCN2S(=O)(=O)N3CCCCCC3,3.522,O=S(=O)(N1CCCCCC1)N1CCCC1c1ccccc1
XS845465a,CC1CCCCN1C(=O)COC(=O)C=2C=CC(=CC2)S(C)(=O)=O,2.584,O=C(OCC(=O)N1CCCCC1)c1ccccc1
XS840368b,CC=1OC(=C(C#N)C1C(=O)NC(C)C=2C=CC(F)=CC2)N3C=CC=C3,4.168,O=C(NCc1ccccc1)c1coc(-n2cccc2)c1
XS573881b,OC1(CN2C=CN=N2)CCCN(CC3=NC(=NO3)C=4C=CC=CC4)C1,6.034,c1ccc(-c2noc(CN3CCCC(Cn4ccnn4)C3)n2)cc1
XS732058b,CCOC=1N=C(C)C=CC1C(=O)NC(C)C=2C=CC=3NC(=O)CC3C2,1.618,O=C1Cc2cc(CNC(=O)c3cccnc3)ccc2N1
XS845479a,CC1=NC=2C=CC=CC2N1CC(=O)NC(C)C=3C=CC4=CC=CC=C4C3,0.626,O=C(Cn1cnc2ccccc21)NCc1ccc2ccccc2c1
XS845485a,CC1=NC=2C=CC=CC2C(=O)N1CCCC(=O)N3CCCC(C)CC3,1.298,O=C(CCCn1cnc2ccccc2c1=O)N1CCCCCC1
XS727384b,CC=1C=CC(=NC1)NC(=O)C2CCCN(C2)C(=O)C=3C=CC(F)=CN3,1.714,O=C(Nc1ccccn1)C1CCCN(C(=O)c2ccccn2)C1
XS845477a,O=C(C=1C(F)=CC=CC1F)N2CCCC(C2)C3=NN=C4C=CC=CN34,0.982,O=C(c1ccccc1)N1CCCC(c2nnc3ccccn23)C1
XS845474a,CC=1C=C(F)C=C2NC(=CC12)C(=O)NC3CCN(C3)C=4C=NN(C)C4,7.938,O=C(NC1CCN(c2cn[nH]c2)C1)c1cc2ccccc2[nH]1
XS527408b,CC1=NN(C)C(C)=C1CC(C)NC(=O)NCC=2C=CC(=CC2)C3CC3,0.48,O=C(NCCc1cn[nH]c1)NCc1ccc(C2CC2)cc1
XS840267b,O=C(NC=1C=CC(=CN1)OC(F)F)N2CCN3C(=O)OCCC3C2,3.434,O=C(Nc1ccccn1)N1CCN2C(=O)OCCC2C1
XS845482a,CCN(CC1COC=2C=CC=CC2O1)C(=O)NCC=3C=CC=C(F)C3,0.672,O=C(NCc1ccccc1)NCC1COc2ccccc2O1
XS390851b,N#CC=1C=CC=CC1CN(CC2=CC=CS2)C3CCS(=O)(=O)C3,0.64,O=S1(=O)CCC(N(Cc2ccccc2)Cc2cccs2)C1
XS845488a,CN1C=CN=C1C(NC(=O)C2=CC=C(Cl)S2)C=3C=CC=CC3F,0.862,O=C(NC(c1ccccc1)c1ncc[nH]1)c1cccs1
XS810177b,O=C(COC=1C=CC(F)=CC1F)NC2CCCN(C2)C=3N=CC=CN3,0.864,O=C(COc1ccccc1)NC1CCCN(c2ncccn2)C1
XS722648b,COCCN1C=C(C=N1)NC(=O)N2CCCC2C=3C=CC(=CC3)OC,2.152,O=C(Nc1cn[nH]c1)N1CCCC1c1ccccc1
XS845486a,CCOC=1C=CC=CC1C(=O)NC(C)C=2C=CC(=CC2)S(C)(=O)=O,1.466,O=C(NCc1ccccc1)c1ccccc1
XS839982b,CC(C(=O)N(C)C)S(=O)(=O)NC=1C=CC=NC1NC=2C=CC=CC2,1.088,c1ccc(Nc2ccccn2)cc1
XS845489a,CCCNC=1C=CC(=CC1)CNC(=O)C(C)OC=2C=CC(Cl)=CC2,0.598,O=C(COc1ccccc1)NCc1ccccc1
XS845491a,CC1=CC=C(CNC(=O)C2CCCN(C2)C(=O)C3=CC=CS3)S1,0.964,O=C(NCc1cccs1)C1CCCN(C(=O)c2cccs2)C1
XS841209b,CNC(=O)C=1C=CC=C(C1)NC(C)C(=O)NC23CC4CC(CC(C4)C3)C2,0.732,O=C(CNc1ccccc1)NC12CC3CC(CC(C3)C1)C2
XS787633b,CCOC=1C=CC=2OC(C(=O)NC(C(N)=O)C=3C=CC=CC3)=C(C)C2C1,1.826,O=C(NCc1ccccc1)c1cc2ccccc2o1
XS845500a,CC(OC(=O)C=1C=CC(=CC1)CCNS(C)(=O)=O)C(=O)NC2CC2,0.954,O=C(COC(=O)c1ccccc1)NC1CC1
XS845504a,O=C(NCCC1CCCO1)C=2C=NC3=C(C=NN3CC=4C=CC=CC4)C2,2.41,O=C(NCCC1CCCO1)c1cnc2c(cnn2Cc2ccccc2)c1
XS845505a,CCN(CC)C(CNC(=O)NCC=1C=CC=C(C#N)C1)C=2C=CSC2,1.532,O=C(NCCc1ccsc1)NCc1ccccc1
XS841810b,O=C(NC=1C=CC=2C(=O)N(CC3CC3)C(=O)C2C1)C4CCCC5=CC=NN54,7.4,O=C(Nc1ccc2c(c1)C(=O)N(CC1CC1)C2=O)C1CCCc2ccnn21
XS845512a,O=C(C1=NOC=2CCCCCC12)N3CCC(C3)NC=4C=CC=C(Cl)C4,3.824,O=C(c1noc2c1CCCCC2)N1CCC(Nc2ccccc2)C1
XS841811b,CC(C)C=1C=CC(=CC1)OCC(=O)NC=2C=NN(C2)C3CNCCOC3,1.738,O=C(COc1ccccc1)Nc1cnn(C2CNCCOC2)c1
XS838138b,COC=1C=CC=CC1N2CCC(C2)NS(=O)(=O)C3=CC(C)=C(C)S3,4.018,O=S(=O)(NC1CCN(c2ccccc2)C1)c1cccs1
XS738604b,COC=1C=CC=C(C1)N2CCN(CC2)C(C)C(=O)NC(=O)NCC(C)C,11.904,c1ccc(N2CCNCC2)cc1
XS845509a,O=C(C1=CN=C2C=CC=CN12)N3CCCC(C3)N4C=CC(=N4)C(F)(F)F,2.228,O=C(c1cnc2ccccn12)N1CCCC(n2cccn2)C1
XS845518a,CC(C)(C)C(NC(=O)NC=1C=CC=2OCCCOC2C1)C3=CC=CS3,1.174,O=C(NCc1cccs1)Nc1ccc2c(c1)OCCCO2
XS845516a,CCC(C(=O)N1CCN(CC1)C2=CC(C)=NC3=NC=NN23)C=4C=CC=CC4,2.74,O=C(Cc1ccccc1)N1CCN(c2ccnc3ncnn23)CC1
XS436764b,CC(=O)NC=1C=CC(C)=C(C1)S(=O)(=O)N2CCOCC(C2)C3CCC3,0.598,O=S(=O)(c1ccccc1)N1CCOCC(C2CCC2)C1
XS427802b,CC1CCN(CC1)C(=O)C2CCCN(C2)C(=O)NC=3C=CC(F)=CC3F,1.138,O=C(Nc1ccccc1)N1CCCC(C(=O)N2CCCCC2)C1
XS845520a,CC1=CSC(=O)N1CCC(=O)OC(C)C(=O)NC=2C=CC=C(C#N)C2,1.64,O=C(COC(=O)CCn1ccsc1=O)Nc1ccccc1
XS845513a,O=C(NCC=1C=CC=CN1)C2CCCN(C2)C(=O)C=3C=CC(Cl)=CC3,0.98,O=C(NCc1ccccn1)C1CCCN(C(=O)c2ccccc2)C1
XS839175b,O=C(O)CN1N=C(C=C1C2=CN(CCC3CCCC3(F)F)N=N2)C4CC4,2.144,c1c(C2CC2)n[nH]c1-c1cn(CCC2CCCC2)nn1
XS840231b,CCNS(=O)(=O)C1CCN(C1)C(=O)NC2=NC(=NS2)C(C)(C)C,0.538,O=C(Nc1ncns1)N1CCCC1
XS845514a,CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C3CCCN(C3)C(=O)C(C)C,1.85,O=C(C1CCCNC1)N1CCN(c2ccccc2)CC1
XS837790b,CC(NC(=O)NC=1C=C(F)C=C(C1)S(N)(=O)=O)C=2C=CC(Cl)=CC2,0.73,O=C(NCc1ccccc1)Nc1ccccc1
XS845530a,COC1=CC(=CC(OC)=C1OC)CC(=O)NC2CCSC=3C=CC=CC32,0.984,O=C(Cc1ccccc1)NC1CCSc2ccccc21
XS153922b,COC=1C=CC(=CN1)CNC(=O)C(C)NC(=O)C=2C=CC(=CC2)C(C)(C)C,7.132,O=C(CNC(=O)c1ccccc1)NCc1cccnc1
XS845523a,CC=1C=CC(=CC1F)C(=O)N2CCN(CC2)C(=O)C3CCC=4C=NNC4C3,8.37,O=C(c1ccccc1)N1CCN(C(=O)C2CCc3cn[nH]c3C2)CC1
XS408617b,COC1=CC(=CC(=C1)C(=O)NCC(C)C2=NC(=NO2)C=3C=CC=CC3)OC,10.706,O=C(NCCc1nc(-c2ccccc2)no1)c1ccccc1
XS845528a,CC(NC(=O)CCCC1=NN=C(O1)C=2C=CC=CC2)C=3C=CC(F)=C(F)C3,0.848,O=C(CCCc1nnc(-c2ccccc2)o1)NCc1ccccc1
XS839212b,COC=1C=CC(=CN1)NC(=O)NC(CS(=O)(=O)N(C)C)C(F)(F)F,1.228,c1ccncc1
XS845522a,CS(=O)(=O)N1CCCC1C(=O)NC2=NC=3C(=CC=C4C=CC=CC34)S2,5.57,O=C(Nc1nc2c(ccc3ccccc32)s1)C1CCCN1
XS839545b,O=C(CC1=NOC(=N1)C2CCCC=3NN=NC32)N(CC(F)(F)F)C4CC4,1.712,O=C(Cc1noc(C2CCCc3[nH]nnc32)n1)NC1CC1
XS838313b,O=C(NC=1C=CC=CC1CC=2C=CC=CN2)C(=O)NC3CCC=4C=CC=NC43,2.636,O=C(Nc1ccccc1Cc1ccccn1)C(=O)NC1CCc2cccnc21
XS334772c,CC1=CC=C(CNC(=O)N2CCC(C2)OC=3C=CC(Cl)=CC3)C(=O)N1C,0.658,O=C(NCc1ccc[nH]c1=O)N1CCC(Oc2ccccc2)C1
XS845531a,COC(=O)CC(NC(=O)C1=CSC(=N1)C=2N=CC=CN2)C=3C=CC=CC3,0.58,O=C(NCc1ccccc1)c1csc(-c2ncccn2)n1
XS845544a,CCS(=O)(=O)NC=1C=CC(=CC1)C=2CC(C3=CC=CS3)N(N2)C(C)=O,9.442,c1ccc(C2=NNC(c3cccs3)C2)cc1
XS842090b,CCNC(=O)NC(=O)C(C)NC=1C=CC(OCC)=C(C1)S(=O)(=O)N(C)C,0.982,c1ccccc1
XS840517b,CC(C)C(NC(=O)C12CC3CC(CC(C3)C2)C1)C(=O)NCCC=4N=CN(C)N4,5.218,O=C(CNC(=O)C12CC3CC(CC(C3)C1)C2)NCCc1nc[nH]n1
XS333363b,CN1N=CC=C1N2CCCC(C2=O)N(CC=3C=CC(C#N)=CC3)S(C)(=O)=O,0.846,O=C1C(NCc2ccccc2)CCCN1c1ccn[nH]1
XS845536a,CC=1C=C(Cl)C=CC1OC(C)C(=O)OCC2=CC(=O)N3C=CSC3=N2,4.862,O=C(COc1ccccc1)OCc1cc(=O)n2ccsc2n1
XS845542a,CC=1C=CC(=CC1)N2CC(CC2=O)C(=O)NC3=CC=NN3CC4=CC=CS4,11.51,O=C(Nc1ccnn1Cc1cccs1)C1CC(=O)N(c2ccccc2)C1
XS838012b,CC(C)C1N(CC21CCOCC2)C(=O)C=3C=NNC3C=4C=CC=5OCOC5C4,0.632,O=C(c1cn[nH]c1-c1ccc2c(c1)OCO2)N1CC2(CCOCC2)C1
XS838539b,CC1=NN(C=C1CNC(=O)N2CCCC3(CCC=4C=CC=CC4O3)C2)CCO,0.502,O=C(NCc1cn[nH]c1)N1CCCC2(CCc3ccccc3O2)C1
XS841729b,CC1=NSC(=N1)N2CCN(CC2)C(C)C(=O)NCC=3C=CC(Cl)=CC3,0.672,O=C(CN1CCN(c2ncns2)CC1)NCc1ccccc1
XS845549a,CC=1C=CC(=CC1)N2CC(CC2=O)C(=O)OCC(=O)NC=3C=CC(F)=CC3F,9.168,O=C(COC(=O)C1CC(=O)N(c2ccccc2)C1)Nc1ccccc1
XS011798e,O=C(COC=1C=CC(F)=CC1Br)NCC2COC=3C=CC=CC3O2,0.888,O=C(COc1ccccc1)NCC1COc2ccccc2O1
XS842029b,CC1=CSC(CN(CC2CCCO2)C(=O)C=3NC=4C=CC=CC4C3Cl)=N1,1.168,O=C(c1cc2ccccc2[nH]1)N(Cc1nccs1)CC1CCCO1
XS845546a,CC(C)(C)N1N=CN=C1CSC2=NC=C(C=3C=CC=CC3)N2CC4CCCO4,1.0,c1ccc(-c2cnc(SCc3ncn[nH]3)n2CC2CCCO2)cc1
XS166090d,CCN1CCN(CC1)C=2C=CC=CC2NC(=O)C3COC=4C=CC(Cl)=CC4C3,0.764,O=C(Nc1ccccc1N1CCNCC1)C1COc2ccccc2C1
XS845554a,O=C(NCC=1C=CC=C(C1)OCC(F)(F)F)C2CCCN(C2)C=3C=NC=CN3,1.772,O=C(NCc1ccccc1)C1CCCN(c2cnccn2)C1
XS845547a,O=C(NCC=1C=CC(=NC1)OCC(F)(F)F)C2CC32CCS(=O)(=O)CC3,0.386,O=C(NCc1cccnc1)C1CC12CCS(=O)(=O)CC2
XS845552a,CC(C=1C=CC(Cl)=CC1)N(C)C(=O)C2CCN(CC2)C(=O)C3=CC=CS3,0.796,O=C(NCc1ccccc1)C1CCN(C(=O)c2cccs2)CC1
XS840422b,O=C(N=C1SC=CN1CC=2C=CC=CC2F)C3CCCN(C3)C=4C=NC=CN4,0.468,O=C(N=c1sccn1Cc1ccccc1)C1CCCN(c2cnccn2)C1
XS840000b,CC=1C=CC(=C(C)C1)N2C=C(C=N2)NC(=O)N3CCCCC3CS(C)(=O)=O,1.078,O=C(Nc1cnn(-c2ccccc2)c1)N1CCCCC1
XS845545a,CC1=CN=C(S1)C2CCCCN2C(=O)C=3C=CC(=C(F)C3)N4CCOCC4,3.078,O=C(c1ccc(N2CCOCC2)cc1)N1CCCCC1c1nccs1
XS840932b,COC=1C=NC=C(C1)C(=O)NCC2CCN(CC2(F)F)C(=O)CN3C=CC=N3,2.422,O=C(NCC1CCN(C(=O)Cn2cccn2)CC1)c1cccnc1
XS845558a,O=C(O)CCC(=O)N1N=C(CC1C2=CC=CO2)C=3C=CC(Br)=CC3,0.97,c1ccc(C2=NNC(c3ccco3)C2)cc1
XS845563a,CCNC(=O)NC(=O)C(C)OC(=O)C1=CC=2C(C)=NN(CC=3C=CC=CC3)C2S1,9.668,c1ccc(Cn2ncc3ccsc32)cc1
XS845566a,CC1=NN(C(C)=C1CN(C)C(=O)C2CC(=O)NC=3C=C(F)C=CC32)C=4C=CC=CC4,2.718,O=C1CC(C(=O)NCc2cnn(-c3ccccc3)c2)c2ccccc2N1
XS845573a,O=C(NC1=NC=2CCCC2S1)C3CC(=O)N(CC=4C=CC=C(C4)C(F)(F)F)C3,8.984,O=C(Nc1nc2c(s1)CCC2)C1CC(=O)N(Cc2ccccc2)C1
XS845570a,CC(OC=1C=CC=C(Cl)C1)C(=O)N2CCN(CC2)S(=O)(=O)C=3C=CC=CC3,3.324,O=C(COc1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1
XS845574a,COC=1C=CC(=CC1NC(C)C(=O)N2CCCC2)S(=O)(=O)N3CCCCCC3,0.77,O=C(CNc1cccc(S(=O)(=O)N2CCCCCC2)c1)N1CCCC1
XS699816b,COC=1C=C2CCN(C(=O)C3=CN4C=CC=CC4=N3)C(C5=CC=CS5)C2=CC1OC,1.376,O=C(c1cn2ccccc2n1)N1CCc2ccccc2C1c1cccs1
XS845571a,CCOC=1C=CC(=CC1)S(=O)(=O)NC=2C=CC=C(C2)C(=O)NCC3CCCO3,1.08,O=C(NCC1CCCO1)c1cccc(NS(=O)(=O)c2ccccc2)c1
XS845561a,COC=1C=CC=C(C1)N2CC(CC2=O)C3=NC=4C=CC=CC4N3CC=5C=CC=CC5C,4.81,O=C1CC(c2nc3ccccc3n2Cc2ccccc2)CN1c1ccccc1
XS845560a,O=C(CCCC1=CNC=2C=CC=CC12)N3CCCCC3C4=NC=5C=CC=CC5S4,2.402,O=C(CCCc1c[nH]c2ccccc12)N1CCCCC1c1nc2ccccc2s1
XS845567a,CC=1C=C(CN2CCN(CC2)C(=O)CC3SC=4C=CC(Cl)=CC4NC3=O)ON1,7.582,O=C1Nc2ccccc2SC1CC(=O)N1CCN(Cc2ccno2)CC1
XS845577a,CC(NC(=O)CCC1=NC(=NO1)C=2C=CC=CC2)C=3C=CC(=CC3)S(N)(=O)=O,0.594,O=C(CCc1nc(-c2ccccc2)no1)NCc1ccccc1
XS840986b,COC=1C=CC=C2CC(OC12)C(=O)N3CCCN(CC3)C(=O)C=4N=NN(C)C4C(F)F,3.728,O=C(c1c[nH]nn1)N1CCCN(C(=O)C2Cc3ccccc3O2)CC1
XS845589a,CC1(C)CNC(=O)C2=NN(C=C2OCC=CCNCCC(=O)N3CCCC31)C=4C=CC=CC4,2.036,O=C1NCCC2CCCN2C(=O)CCNCC=CCOc2cn(-c3ccccc3)nc21
