mol_id,smiles,stage1_label,scaffold
XS843536a,O=C(C1CCCN1C2=NS(=O)(=O)C=3C=CC=CC23)N4CCN(CC=5C=CC=6OCCC6C5)CC4,0,O=C(C1CCCN1C1=NS(=O)(=O)c2ccccc21)N1CCN(Cc2ccc3c(c2)CCO3)CC1
XS843528a,CCS(=O)(=O)NC=1C=CC(=CC1)C=2CC(C=3C=CC=CC3C)N(N2)S(=O)(=O)CC,1,c1ccc(C2=NNC(c3ccccc3)C2)cc1
XS841528b,CN(CCO)CCNS(=O)(=O)C=1C=NC(=C(F)C1)N2CC(C(F)F)C3(CCC3)C2,1,c1ccc(N2CCC3(CCC3)C2)nc1
XS843547a,O=C(NCCC=1C=CC=CC1)NCC2CCCO2,0,O=C(NCCc1ccccc1)NCC1CCCO1
XS840313b,CC=1C=CC(=CC1)C(CF)NC2=NC=CS2,1,c1ccc(CNc2nccs2)cc1
XS840843b,CC(NCC#N)C=1C(Cl)=CC=C(F)C1Cl,1,c1ccccc1
XS837254b,CC1CCNC(=O)C2=CC(Br)=CN21,1,O=C1NCCCn2cccc21
XS842349b,N#CC1(CCCNC1)C=2C=CC=CN2,0,c1ccc(C2CCCNC2)nc1
XS841672b,O=C(C(F)C1CC1)N2CCCOC=3C=CC=CC32,0,O=C(CC1CC1)N1CCCOc2ccccc21
XS518429b,CC(C)N1C=CC(=N1)C(=O)NC(C)C=2C=CNN2,0,O=C(NCc1cc[nH]n1)c1cc[nH]n1
XS842643b,CC(C)C(C)NC1=C(N=CN1C)[N+]([O-])=O,0,c1c[nH]cn1
XS843551a,CC(C)CCCNC(C(N)=O)C=1C=CC=CC1,0,c1ccccc1
XS843550a,CC(NS(=O)(=O)N(C)C)C=1C=CC=CN1,0,c1ccncc1
XS843548a,CC1CN(CCO1)C(=O)C2(C#N)CCCC2,1,O=C(C1CCCC1)N1CCOCC1
XS843554a,CCNC(=O)C(C)NC1=NC=2C=CC=CC2O1,0,c1ccc2ocnc2c1
XS840143b,C=CCN1CCC(OC=2C=NC=NC2)C1=O,1,O=C1NCCC1Oc1cncnc1
XS843549a,CC(O)CNC1=NS(=O)(=O)C=2C=CC=CC12,0,O=S1(=O)N=Cc2ccccc21
XS843553a,CCC(CO)NCC=1C=CC=C2OCCOC12,0,c1ccc2c(c1)OCCO2
XS843552a,CC(CN1C=CC=N1)NC(=O)NC=2C=CC=CC2,1,O=C(NCCn1cccn1)Nc1ccccc1
XS836969b,CC1=NSC(=N1)NC(C)C=2C=CNN2,1,c1nsc(NCc2cc[nH]n2)n1
XS838617b,CC1(C)CC(CCNC2=CC=C(C#N)S2)CO1,1,c1csc(NCCC2CCOC2)c1
XS838221b,CC(C)C(C)C(=O)NC=1N=CC=C2C=CNC12,1,c1cc2cc[nH]c2cn1
XS841245b,CC1CNC=2C(=CC=CC2C1)S(N)(=O)=O,0,c1ccc2c(c1)CCCN2
XS670901b,CC=1C=C(NC(C)C2=CC=CO2)N3N=CN=C3N1,0,c1coc(CNc2ccnc3ncnn23)c1
XS836866b,CCC1CCNC=2C=C(C=CC21)[N+]([O-])=O,1,c1ccc2c(c1)CCCN2
XS843546a,O=C(CC1C=CCC1)NC=2C=CC=CC2O,0,O=C(CC1C=CCC1)Nc1ccccc1
XS843555a,CC(C)CC(N)C(=O)N1CCCC=2C=CC=CC21,0,c1ccc2c(c1)CCCN2
XS843561a,COC=1C=CC(=CC1)NC(C(N)=O)C=2C=CC=CC2,1,c1ccc(CNc2ccccc2)cc1
XS843560a,CC(C)C(C(=O)NC=1C=CN=CC1F)C=2C=CC=CC2,1,O=C(Cc1ccccc1)Nc1ccncc1
XS820419b,CC(C(=O)N1CCOC=2C=CC=CC21)N3C=CC=N3,1,O=C(Cn1cccn1)N1CCOc2ccccc21
XS842610b,CC(NC(=O)C1=CN2C=CC=NC2=N1)C3=CC=CS3,1,O=C(NCc1cccs1)c1cn2cccnc2n1
XS841764b,N#CC=1C=C(CN2CCC(F)(C#N)C2)C(F)=CC1F,1,c1ccc(CN2CCCC2)cc1
XS841267b,COC(C)C(=O)NC1=C(Cl)C=CC2=NSN=C12,0,c1ccc2nsnc2c1
XS843566a,NC(=O)C1CCCN(C1)C(=O)C=2C=CC=3C=CNC3C2,0,O=C(c1ccc2cc[nH]c2c1)N1CCCCC1
XS839093b,O=C(OC1CCC2(CCC2)C1)C=3C=CC4=CN=CN4C3,1,O=C(OC1CCC2(CCC2)C1)c1ccc2cncn2c1
XS843557a,CCC1CN(CC(=O)N2CCC2)CCN1CCOC,0,O=C(CN1CCNCC1)N1CCC1
XS586985b,CC(OC=1C=CC=CC1F)C(=O)N2CCNCC2,0,O=C(COc1ccccc1)N1CCNCC1
XS843558a,CCC1C=2C=CSC2CCN1C(=O)C3=CC=CO3,0,O=C(c1ccco1)N1CCc2sccc2C1
XS843564a,CCNC(=O)NC(=O)C(C)NC=1C=CC(=NC1)OC,1,c1ccncc1
XS574875b,CCNC=1C=CC(=CN1)C(=O)N2CCCCC2CC,0,O=C(c1cccnc1)N1CCCCC1
XS838536b,CC1=NC(C)=C(O1)C2=CSC(CC3CCCO3)=N2,1,c1ncc(-c2csc(CC3CCCO3)n2)o1
XS843563a,C=C(C)CC(C)C(=O)NC=1C=C(C(=O)OC)N(C)N1,1,c1cn[nH]c1
XS840047b,CCOC(=O)C(CC=1C=CN=C(N1)OC)NC(C)=O,1,c1cncnc1
XS836869b,CCOC(=O)C1CC(=O)NN1C=2N=CC=CC2Cl,1,O=C1CCN(c2ccccn2)N1
XS476310b,CC1=CN=C(CN2CCCC(C2)C3=NOC(C)=N3)O1,0,c1coc(CN2CCCC(c3ncon3)C2)n1
XS595182b,CC1=CC(CS(=O)CC=2C=C(C)C=CC2C)=NO1,1,O=S(Cc1ccccc1)Cc1ccon1
XS843559a,CN1CCC(OC=2C=CC(Cl)=C(Cl)C2)C1=O,1,O=C1NCCC1Oc1ccccc1
XS836667b,CCNC(=O)NC(=O)CN1CCSCCC1C,0,C1CNCCSC1
XS843562a,O=C1CC(CO)CN1C=2C=CC(=CC2)C=3C=CN=CC3,1,O=C1CCCN1c1ccc(-c2ccncc2)cc1
XS843565a,COC=1C=CC(=CN1)NC(C)C2=NC(=NO2)C3CC3,1,c1cncc(NCc2nc(C3CC3)no2)c1
XS841193b,OC=1C=CC(=CC1)C(C=2C=CC=CN2)C=3C=CC=CC3O,0,c1ccc(C(c2ccccc2)c2ccccn2)cc1
XS843577a,O=C(O)C1(CCN(CC=2C=CC=CC2)C1)C(F)(F)F,0,c1ccc(CN2CCCC2)cc1
XS838793b,CC1CN(CC(C)(C)O)CCN1S(=O)(=O)C2CC2,0,O=S(=O)(C1CC1)N1CCNCC1
XS838145b,CC1CN(CC=2C=CN=CC2C#N)CC=3C=CC=CC3O1,1,c1ccc2c(c1)CN(Cc1ccncc1)CCO2
XS841230b,CC#CC(=O)NCC1CCCN(C1)C(=O)C(F)(F)F,0,C1CCNCC1
XS550117b,COC=1C=CC2=NC(=CC=C2C1)C(=O)N3CCCC(C)C3,0,O=C(c1ccc2ccccc2n1)N1CCCCC1
XS843575a,O=S(=O)(NCC1CCCO1)C=2C=CC=CC2Cl,0,O=S(=O)(NCC1CCCO1)c1ccccc1
XS527371b,O=C(CCN1C=CC=N1)NC2CCCOC=3C=CC=CC32,0,O=C(CCn1cccn1)NC1CCCOc2ccccc21
XS690314b,C=1C=CC2=NC(=CN=C2C1)N3CCC(C3)N4CCNCC4,0,c1ccc2nc(N3CCC(N4CCNCC4)C3)cnc2c1
XS757511b,CC(C(=O)NC=1C=CC(Cl)=CN1)N2CCNC(=O)C2,1,O=C1CN(CC(=O)Nc2ccccn2)CCN1
XS841679b,CC1CNC=2C=CC=C(C=3C=CC=C4NC(=O)NC34)C2O1,0,O=c1[nH]c2cccc(-c3cccc4c3OCCN4)c2[nH]1
XS779579b,CCC=1C=CN=C(C1)C(=O)NC2CC(=O)N(C2)C3CC3,1,O=C(NC1CC(=O)N(C2CC2)C1)c1ccccn1
XS839496b,OCCOC=1C=NC=C(N1)N2CCN3CCOCC3C2,0,c1cnc(N2CCN3CCOCC3C2)cn1
XS842154b,COCC(C)OC(=O)C=1N=COC1C=2C=CC(C)=CC2,1,c1ccc(-c2cnco2)cc1
XS843571a,CC(C)C1(CO)CCCN(C1)C=2N=CN=C3N=CNC23,1,c1nc(N2CCCCC2)c2[nH]cnc2n1
XS843570a,CCCCC(C)C(=O)NC1=CNN=C1C2=NC=CS2,0,c1csc(-c2cc[nH]n2)n1
XS843576a,CC=1C=CC(=CC1C)C(C)NC(=O)CN(C)CC(N)=O,0,c1ccccc1
XS843578a,CC(=O)N1N=C(CC1C2=CC=CS2)C=3C=CC=CC3O,1,c1ccc(C2=NNC(c3cccs3)C2)cc1
XS843574a,CCOC(=O)C1CCCN(C1)C(=O)C=2C=CC(C#N)=CC2,1,O=C(c1ccccc1)N1CCCCC1
XS843567a,CC(=O)N1N=C(CC1C2=CC=C(C)O2)C=3C=CSC3,1,c1coc(C2CC(c3ccsc3)=NN2)c1
XS006184e,CC1C=2C=CSC2CCN1C=3N=CN=C4C3C=NN4C,1,c1nc(N2CCc3sccc3C2)c2cn[nH]c2n1
XS841962b,C=1C=CC2=C(C1)C=3C=CC=CC3C2NC4CCCNCC4,0,c1ccc2c(c1)-c1ccccc1C2NC1CCCNCC1
XS843568a,O=C(NC1CCC(=O)NC1=O)C=2C=CC3=CC=CC=C3N2,1,O=C1CCC(NC(=O)c2ccc3ccccc3n2)C(=O)N1
XS843580a,CCC1=CSC(=N1)C2CCCN(C2)C(=O)C=3C=COC3,0,O=C(c1ccoc1)N1CCCC(c2nccs2)C1
XS843589a,CC=1C=C(C=CC1C(C)C)OCC(O)CN2CCCCC2,0,c1ccc(OCCCN2CCCCC2)cc1
XS842006b,O=C(CCN1C=CC=N1)N2CC3(CCOCC3)C2C4CC4,0,O=C(CCn1cccn1)N1CC2(CCOCC2)C1C1CC1
XS837192b,CC1N(CC2=NN=NN2CC(F)(F)F)CCOC1(C)C,1,C1CN(Cc2nnn[nH]2)CCO1
XS840544b,CC=1N=C(C=CC1[N+]([O-])=O)NC(=O)C(C)C2=CC=CS2,1,O=C(Cc1cccs1)Nc1ccccn1
XS838672b,CCOC(=O)C1=NN=C(O1)N2CCC(C(=O)OC)C32CC3,1,c1nnc(N2CCCC23CC3)o1
XS843587a,CC(C)OC=1N=CC=CC1CNC(=O)C(C)N2C=NC=N2,1,O=C(Cn1cncn1)NCc1cccnc1
XS843588a,O=C(NCC=1C=CC=NC1)N2CCCC2C=3C=CSC3,0,O=C(NCc1cccnc1)N1CCCC1c1ccsc1
XS843591a,CC=1C=CC(=CC1C)S(=O)(=O)NC(C)CN2C=NC=N2,1,O=S(=O)(NCCn1cncn1)c1ccccc1
XS843590a,CCC(NC(=O)C=1C=CC=2NN=NC2C1)C=3C=CC(C)=CC3,0,O=C(NCc1ccccc1)c1ccc2[nH]nnc2c1
XS841278b,O=C(NC(CCO)C1=CC=CS1)C=2C=CN=CC2Cl,0,O=C(NCc1cccs1)c1ccncc1
MR041086c,COC=1C=CC(=CC1)CC2=NN=C3SC(C)C(C)=NN23,0,C1=Nn2c(Cc3ccccc3)nnc2SC1
XS415158b,COC=1C=C(C)C(=CC1C)S(=O)(=O)N2CCCCC2C,0,O=S(=O)(c1ccccc1)N1CCCCC1
XS843586a,CC=1C=CC=CC1C(=O)NCC(=O)NC(C)C=2C=CC=CC2,0,O=C(CNC(=O)c1ccccc1)NCc1ccccc1
XS843583a,OC1CCCN(C1)C2=NC(=NS2)C=3C=C(F)C=C(F)C3,1,c1ccc(-c2nsc(N3CCCCC3)n2)cc1
XS841825b,CC1=CC=C(S1)C(=O)N2CCCC(C2)C3=NN=CS3,1,O=C(c1cccs1)N1CCCC(c2nncs2)C1
XS839340b,N#CC=1N=C(C=CC1F)NC2COC=3C=CC=C(Cl)C32,1,c1ccc(NC2COc3ccccc32)nc1
XS837999b,CC(C)OC=1C=NC(=NC1)N2CCOC(C)(C2)C(F)F,1,c1cnc(N2CCOCC2)nc1
XS720787b,CC(NC(=O)C=1C=C(NN1)C=2C=CC=CC2)C=3C=CC=CN3,1,O=C(NCc1ccccn1)c1cc(-c2ccccc2)[nH]n1
XS843592a,O=C(C1=NNC=2C=CC=CC12)N3CCC(C3)C=4C=CC=CC4,1,O=C(c1n[nH]c2ccccc12)N1CCC(c2ccccc2)C1
XS843579a,O=C(C1=CNC=2N=CC=CC12)N3CCCC(C3)N4C=CC=N4,1,O=C(c1c[nH]c2ncccc12)N1CCCC(n2cccn2)C1
XS657338b,CC1=NOC(C)=C1NC(=O)NC2CCN(C2)C=3C=CC=CC3,1,O=C(Nc1cnoc1)NC1CCN(c2ccccc2)C1
XS839655b,CC(NC=1C=CN(N1)C=2C=CC(Cl)=CC2)C3=NN=NN3C,1,c1ccc(-n2ccc(NCc3nnn[nH]3)n2)cc1
XS843598a,O=C(NC1CCC=2C=CC=CC21)C3=CN=C4C=CC=CN4C3=O,0,O=C(NC1CCc2ccccc21)c1cnc2ccccn2c1=O
XS843599a,CCCCCC(C)NC(=O)C1=NN(C)C(=O)C=2C=CC=CC12,1,O=c1[nH]ncc2ccccc12
XS843605a,CCC(CC)C(=O)NCC1CCN(C1)C=2C=CC=CC2OC,0,c1ccc(N2CCCC2)cc1
XS843593a,CCC1=CSC(=N1)C2CCCN(C2)C(=O)CN3C=NC=N3,0,O=C(Cn1cncn1)N1CCCC(c2nccs2)C1
XS839513b,CNC(=O)C(C)CN(C)CC=1C=CC=CC1C2=CC=NN2C,0,c1ccc(-c2ccn[nH]2)cc1
XS391752b,COC=1C=CC=CC1NC(=O)N2CCCC2C3=CC(C)=NO3,1,O=C(Nc1ccccc1)N1CCCC1c1ccno1
XS843600a,CC=1C=C(C)C=C(C1)NC(=O)C2=CC(=NN2)C3CCCN3C,0,O=C(Nc1ccccc1)c1cc(C2CCCN2)n[nH]1
XS505985b,CCC=1C=C(SC1C)C(=O)N2CCCC(C2)N3C=NC=N3,1,O=C(c1cccs1)N1CCCC(n2cncn2)C1
XS837789b,CC(C=1C=CC=C(C1)[N+]([O-])=O)N(C)C=2N=CN=C3NC=NC23,0,c1ccc(CNc2ncnc3[nH]cnc23)cc1
XS843595a,CC=1C=CC=C(N1)NC(=O)NC(CCCO)C=2C=CC=CC2,0,O=C(NCc1ccccc1)Nc1ccccn1
XS843597a,NCC1CCN(C1)C(=O)C=2C=CC(F)=C(Br)C2,0,O=C(c1ccccc1)N1CCCC1
XS843602a,CC(NC(=O)CCC1=NC(=NO1)C(C)(C)C)C=2C=CN=CC2,0,O=C(CCc1ncno1)NCc1ccncc1
XS444244b,CC1=NOC=2N=CN=C(NCC(C)OC=3C=CC=C(F)C3)C12,1,c1ccc(OCCNc2ncnc3oncc23)cc1
XS843604a,CCN1CC(CC1=O)C(=O)NCCNC=2N=CC=CC2C#N,0,O=C1CC(C(=O)NCCNc2ccccn2)CN1
XS466359b,CCOC=1N=CC=CC1NC(=O)NC2CCS(=O)(=O)C2,1,O=C(Nc1cccnc1)NC1CCS(=O)(=O)C1
XS575865b,O=C(CC=1C=CC=CC1Cl)NC=2C=NNC2C3CCNC3,0,O=C(Cc1ccccc1)Nc1cn[nH]c1C1CCNC1
XS843596a,CC1=NN(C)C(C)=C1CCC(=O)NC2CCC=3C=CC=CC32,0,O=C(CCc1cn[nH]c1)NC1CCc2ccccc21
XS659632b,CCC1CCC=2SC(=CC2C1)C(=O)NCCN3C=CN=C3,1,O=C(NCCn1ccnc1)c1cc2c(s1)CCCC2
XS843610a,CC=1C=CC(=CC1)C(C)(C)C(=O)N2CCCC(C2)C=3N=NNN3,1,O=C(Cc1ccccc1)N1CCCC(c2nn[nH]n2)C1
XS839026b,CC(C1=NOC(=N1)C2=CNN=C2C=3C=CSC3)N4C=CN=C4,0,c1cn(Cc2noc(-c3c[nH]nc3-c3ccsc3)n2)cn1
XS741475b,CC1=CC(C(=O)N2CC(=O)N(C)C2)=C(C)N1C3CCCOC3,0,O=C1CN(C(=O)c2ccn(C3CCCOC3)c2)CN1
XS841004b,CC(C(=O)N(CC=1C=CC=CC1)C=2C=CC=CN2)N3C=CC=N3,0,O=C(Cn1cccn1)N(Cc1ccccc1)c1ccccn1
XS843606a,CC(C)C1=NN=C2CN(CCN12)C(=O)C3CC=4C=CC=CC4O3,1,O=C(C1Cc2ccccc2O1)N1CCn2cnnc2C1
XS838156b,COCC(C)S(=O)(=O)NCC1=NOC(=N1)C=2C=CC=CC2,1,c1ccc(-c2ncno2)cc1
XS745213b,O=C(C=1C=NC2=CC=CC=C2N1)N3CCCC(C3)N4C=CC=N4,1,O=C(c1cnc2ccccc2n1)N1CCCC(n2cccn2)C1
XS843615a,CC=1C=C(C)N(N1)C=2C=CC(=CN2)NC(=O)C3CCC(=O)NC3,0,O=C1CCC(C(=O)Nc2ccc(-n3cccn3)nc2)CN1
XS843611a,CN1C=CN=C1C(NC(=O)C=2C=CC(O)=NC2)C=3C=CC=CC3,0,O=C(NC(c1ccccc1)c1ncc[nH]1)c1cccnc1
XS843614a,OCC1CC21CCN(CC2)C3=NC=4C=CC(Cl)=CC4S3,1,c1ccc2sc(N3CCC4(CC3)CC4)nc2c1
XS838581b,NC(=O)C=1C(F)=CC=CC1N2CCC3(CCC=4C=CC=CC43)C2,1,c1ccc(N2CCC3(CCc4ccccc43)C2)cc1
XS772541b,COC=1C=CC=C2C1CCC2(N)C(=O)NC=3C=CC(=O)N(C)C3,0,O=C(Nc1ccc(=O)[nH]c1)C1CCc2ccccc21
XS565003b,CC(C)C=1C=C(NC(=O)C2CC=CCC2)N(N1)C=3N=CC=CN3,0,O=C(Nc1ccnn1-c1ncccn1)C1CC=CCC1
XS842535b,CN1CCN(C(=O)C2CC=CCC2)C=3N=C4C=CC=CC4=NC31,0,O=C(C1CC=CCC1)N1CCNc2nc3ccccc3nc21
XS843607a,CC1=NC=CN1C2CCCN(C2)C(=O)C=3C=CC=C4NN=CC34,0,O=C(c1cccc2[nH]ncc12)N1CCCC(n2ccnc2)C1
XS838800b,O=C(NCC1=CC=CN2C=CN=C12)C=3C=C(NN3)C4CCOC4,1,O=C(NCc1cccn2ccnc12)c1cc(C2CCOC2)[nH]n1
XS843613a,CC1=NNC=2N=C(C)C=C(C(=O)N3CC4(CCC4)C3C5CC5)C12,0,O=C(c1ccnc2[nH]ncc12)N1CC2(CCC2)C1C1CC1
XS843612a,COC=1C=C(C=CC1C)C(=O)NC(C)C2=NC=3C=CC=CC3N2,0,O=C(NCc1nc2ccccc2[nH]1)c1ccccc1
XS414299b,CCC(C)NC(=O)CN1C=C(C=C(Cl)C1=O)C(F)(F)F,0,O=c1cccc[nH]1
XS839873b,CC(C(=O)NC=1C=CC=C(C1)NC(=O)NN(C)C)C(C)(C)C,1,c1ccccc1
XS843608a,CC(C)OC=1C=CC2=CC=CC=C2C1CN3CCN(C)CC3C,0,c1ccc2c(CN3CCNCC3)cccc2c1
XS839986b,CC1C=2C=CC=CC2CN1C(=O)CCC=3C=CC=C(C3)[N+]([O-])=O,1,O=C(CCc1ccccc1)N1Cc2ccccc2C1
XS466193b,CC1=NC(=CN1)C(=O)NC(CO)C=2C=CC=CC2C(F)(F)F,0,O=C(NCc1ccccc1)c1c[nH]cn1
XS838268b,CS(=N)(=O)CC1(CC(F)(F)C1)NC(=O)C=2C=CC(N)=CC2,0,O=C(NC1CCC1)c1ccccc1
XS843617a,CC=1N=C(C)N(N1)C2CCCN(C2)C(=O)C=3C=C(C)C=CC3F,0,O=C(c1ccccc1)N1CCCC(n2cncn2)C1
XS628207b,O=C(CCCOC=1C=CC=CC1)N2CCCC(C2)N3C=NC=N3,1,O=C(CCCOc1ccccc1)N1CCCC(n2cncn2)C1
XS843623a,O=C1NCCCCC1NCC2=CSC(=N2)C=3C=CC(F)=CC3,0,O=C1NCCCCC1NCc1csc(-c2ccccc2)n1
XS837582b,CC(C)(F)C(C)(F)CN1C=C(N=N1)C=2C=C(F)N=CC2Cl,1,c1cc(-c2c[nH]nn2)ccn1
XS842278b,CC(NCC=1C=C2C=CC=CN2N1)C=3C=CN(N3)C=4C=CC=CC4,1,c1ccc(-n2ccc(CNCc3cc4ccccn4n3)n2)cc1
XS836878b,O=C(CCOC=1C=CC=CC1)N2CCOCC2C3=CC(=O)NN3,1,O=C(CCOc1ccccc1)N1CCOCC1c1cc(=O)[nH][nH]1
XS841973b,COC=1C=CC=C2C=C(OC12)C(=O)N(C)CC(C)C3=NN=NN3,0,O=C(NCCc1nnn[nH]1)c1cc2ccccc2o1
XS837060b,CC(CCN1C=NC=N1)NS(=O)(=O)C=2C=NC=C(Cl)C2,1,O=S(=O)(NCCCn1cncn1)c1cccnc1
XS839089b,CCC=1N=CN=C(NC(C2=NC=CS2)C=3C=CC=CC3)C1F,1,c1ccc(C(Nc2ccncn2)c2nccs2)cc1
XS748994b,CN1C=C(C=N1)S(=O)(=O)N2CCCC2CCC=3C=CC=CC3,1,O=S(=O)(c1cn[nH]c1)N1CCCC1CCc1ccccc1
XS843624a,CC1=NN(C)C(C)=C1NC(=O)C(C)OC(=O)C=2C=CC(C)=CC2,1,O=C(COC(=O)c1ccccc1)Nc1cn[nH]c1
XS791324b,CC1=NOC(=N1)C(C)N2CCN(CCN3C=CC=CC3=O)CC2,0,O=c1ccccn1CCN1CCN(Cc2ncno2)CC1
XS817286b,CN(CC(=O)NC=1C=CC(F)=C(F)C1)C2CCC=3C=CC=CC32,0,O=C(CNC1CCc2ccccc21)Nc1ccccc1
XS843616a,CCOC(=O)C=1CC(C(=O)NCCOC)N(N1)C=2C=CC=CC2,1,C1=NN(c2ccccc2)CC1
XS843620a,CC(C)C(=O)NC=1C=CC(=CC1)NC(C)C(=O)N2CCNC2=O,0,O=C(CNc1ccccc1)N1CCNC1=O
XS697677b,CC1=CSC(=N1)NC(=O)C2CC(=O)N(CC=3C=CC=CN3)C2,1,O=C(Nc1nccs1)C1CC(=O)N(Cc2ccccn2)C1
XS843619a,COC=1C=CC=C(C1)CN2CCOC(CN3N=C(C)C=C3C)C2,0,c1ccc(CN2CCOC(Cn3cccn3)C2)cc1
XS756172b,CC=1C=CC=CC1C2=NOC(CS(=O)CC3CCCCC3)=N2,1,O=S(Cc1nc(-c2ccccc2)no1)CC1CCCCC1
XS837443b,CC(C)CC1=NOC(CN=S2(=O)CCNC=3C=CC=CC32)=N1,1,O=S1(=NCc2ncno2)CCNc2ccccc21
XS843622a,CC=1C=C(C)C=C(C1)N2C=CN=C2SC(C)C(=O)NC(N)=O,0,c1ccc(-n2ccnc2)cc1
XS838748b,O=C(NC1C=CS(=O)(=O)C1)C=2C=CC(=NC2)C=3C=CSC3,1,O=C(NC1C=CS(=O)(=O)C1)c1ccc(-c2ccsc2)nc1
XS843621a,CC1=NN(C=C1C(C)NC(=O)NCC=2C=NN(C)C2)C(C)(C)C,1,O=C(NCc1cn[nH]c1)NCc1cn[nH]c1
XS843618a,CC1=NN(C)C(C)=C1NC(=O)CN2CCCC2CN3C=CC=N3,0,O=C(CN1CCCC1Cn1cccn1)Nc1cn[nH]c1
XS840789b,CC(OC=1C=CC=C(Br)C1)C(=O)NCC2=NN=CN2,0,O=C(COc1ccccc1)NCc1nnc[nH]1
XS838754b,O=C(CCN1CC=2C=CC=CC2C1=O)NC3CCCC=4C=COC43,1,O=C(CCN1Cc2ccccc2C1=O)NC1CCCc2ccoc21
XS838090b,CCN(C(=O)C=1C=CC=2NC(=O)NC2N1)C3CCS(=O)(=O)C3,0,O=C(NC1CCS(=O)(=O)C1)c1ccc2[nH]c(=O)[nH]c2n1
XS712677b,COC(=O)C1CCCCN1S(=O)(=O)C=2C=CC=3OCCC3C2,0,O=S(=O)(c1ccc2c(c1)CCO2)N1CCCCC1
XS843629a,COC=1C=CC=CC1C(C)N(C)CC2=NC=C(O2)C=3C=CC=CC3,0,c1ccc(CNCc2ncc(-c3ccccc3)o2)cc1
XS598227b,CCNC(=O)NC(=O)C(C)N(C)CC(=O)NC=1C=CC=C(C)N1,0,c1ccncc1
XS842250b,CC(C)C1=NN=C2C(=NC=CN12)NC3CCC=4C=C(C=CC43)CN,0,c1ccc2c(c1)CCC2Nc1nccn2cnnc12
XS843627a,CNC=1SN=C(C)C1C(=O)OC(C)C(=O)N2CCCCCC2,0,O=C(OCC(=O)N1CCCCCC1)c1cnsc1
XS838333b,CC(=O)NC(C)C1=NC(=NO1)C=2C=CN=C(C2)OC=3C=CC=CC3,1,c1ccc(Oc2cc(-c3ncon3)ccn2)cc1
XS843632a,O=C(NCC1CCN(CC(F)(F)F)C1)C2=CC=3C=CC=CC3N2,0,O=C(NCC1CCNC1)c1cc2ccccc2[nH]1
XS843630a,CC1=CC=C(CNC(=O)NCC(C)CN2N=C(C)C=C2C)S1,0,O=C(NCCCn1cccn1)NCc1cccs1
XS843631a,CC=1C=CC=C(C1C)N(C)C(=O)C2CCCN(C2)C=3N=CC=CN3,1,O=C(Nc1ccccc1)C1CCCN(c2ncccn2)C1
DR001510c,CN1C(C#N)=C(CN2CCC(C(=O)O)C32CCC3)C=4C=CC=CC41,0,c1ccc2c(CN3CCCC34CCC4)c[nH]c2c1
XS671028b,NC(=O)CC1(O)CCCN(CC=2C=CC=C(Br)C2)C1,0,c1ccc(CN2CCCCC2)cc1
XS837771b,CC1CN(C(=O)CN2C=C(C=N2)C3CC3)C=4C=CC=CC4NC1=O,1,O=C1CCN(C(=O)Cn2cc(C3CC3)cn2)c2ccccc2N1
XS841534b,C1=CN2CC(CCC2=N1)C3=NC(=NO3)C=4C=NC=5C=CSC5C4,1,c1cn2c(n1)CCC(c1nc(-c3cnc4ccsc4c3)no1)C2
XS837429c,N#CC=1C=CC(=NC1N2CCCCC2C=3C=CNN3)C(F)(F)F,1,c1ccc(N2CCCCC2c2cc[nH]n2)nc1
XS837224b,COC=1C=CC=C2C1CCC2NC(=O)NC=3C=CC=4C=CNC4C3,0,O=C(Nc1ccc2cc[nH]c2c1)NC1CCc2ccccc21
XS144478c,O=C(CC1C=CCC1)NNC(=O)C2=NN(C=C2O)C=3C=CC=CC3,0,O=C(CC1C=CCC1)NNC(=O)c1ccn(-c2ccccc2)n1
XS841836b,COC=1C=CC=C(C1OC)C2CC(=O)NC3=NC=4C=CC=CC4N32,0,O=C1CC(c2ccccc2)n2c(nc3ccccc32)N1
XS748649b,CN1C=C(Cl)C=C1C(=O)N2CCCC(CC(C)(C)C(N)=O)C2,1,O=C(c1ccc[nH]1)N1CCCCC1
XS843626a,O=C(O)C1CN(CC=2C=CC=CC21)C(=O)N3CCC=4C=CC=CC43,0,O=C(N1CCc2ccccc2C1)N1CCc2ccccc21
XS843625a,CC=1C=C(C)N2N=C(N=C2N1)C(=O)N3CCCC(C3)N4C=NC=N4,0,O=C(c1nc2ncccn2n1)N1CCCC(n2cncn2)C1
XS558039b,O=C(C1SCCC=2SC=CC21)N3CCN(C(=O)C3)C4CC4,1,O=C(C1SCCc2sccc21)N1CCN(C2CC2)C(=O)C1
XS843628a,CC(=O)NC1(CCN(C1)C=2C=CC(C#N)=CC2)C3=NC(C)=CS3,0,c1ccc(N2CCC(c3nccs3)C2)cc1
XS595414b,COC=1C=CC2=C(C1)CCCC2CNC(=O)NCC=3C=CN=CC3,1,O=C(NCc1ccncc1)NCC1CCCc2ccccc21
XS838901b,O=C(NC1C=CS(=O)(=O)C1)C23CC(C2)(C3)C=4C=CC(F)=CC4,0,O=C(NC1C=CS(=O)(=O)C1)C12CC(c3ccccc3)(C1)C2
XS838298b,CC(C)N1C=C2C=CC=C(C(=O)N3CCNC(=O)C3C(N)=O)C2=N1,0,O=C1CN(C(=O)c2cccc3c[nH]nc23)CCN1
