mol_id,smiles
XS840185b,O=C(NCC1(CO)CCOCC1)NC2CSC=3C=CC=CC32
XS844925a,CCC=1N=C(CCNC(=O)C2CC(=O)N(C2)C3CC3)SC1C
XS825855b,COC=1C=CC(=CC1)CNC(=O)CC2OC=3C=CC=CC3NC2=O
XS844935a,O=C(NC=1C=CC(F)=CC1)NC(C=2C=CC=CC2)C=3C=CC=CN3
XS839489b,CCC(O)(CN1C=CC(OC)=C(C(=O)OC)C1=O)C(F)(F)F
XS844926a,CC1=CC=CN2C(=O)C=C(CN3CCCC3CN4C=NC=N4)N=C12
XS844931a,O=C(CC=1C=CC(Br)=CC1)NC2CCCCNC2=O
XS844930a,CCCC(C)NC(=O)CSCC1=CSC(=N1)C2=CC=CO2
XS844932a,COC=1N=CC=CC1NC(=O)CCC2CC=3C=CC=CC3NC2=O
XS844937a,CC(C)C(C(=O)NCCOC=1C=CC(F)=CC1)N2CCCC2=O
XS844936a,CC1=NOC(=N1)C(C)NS(=O)(=O)C=2C=CC(=CC2)C(C)(C)C
XS841111b,CC(CNC(=O)C1=CC=2C=CC=CC2C(=O)N1C)S(=O)(=O)F
XS839116b,CC=1C=CC2=C(N=CN=C2C1)NCCN3CC4CCCCN4C3=O
XS844933a,CCNC(=O)NC(=O)C(C)NC=1C=C(OC)C(OC)=C(C1)OC
XS840383b,CC(=O)N1N=C(CC1C=2C=CC=C3C=CC=NC23)C4=CC=CS4
XS838181b,CC1=CC=CN2C=C(C=C12)C(=O)N3CCOCC3C4=NC=NN4C
XS838786b,COCCN1C=C(C=N1)NC(=O)N2CCCC3(C=CCO3)CC2
XS420246b,O=C(C=1C=C(ON1)C=2C=CC=NC2)N3CCCC(C3)C(F)(F)F
XS844934a,CC(C(=O)NC=1C=CC=CC1)N2CCC(CC=3C=CC=CC3)CC2
XS738077b,CN(CC(=O)NC(C=1C=CC=CC1)C2CCCC2)S(C)(=O)=O
XS839272b,NS(=O)(=O)C=1C=NC=CC1N2CCCC3(CCCC(=O)N3)C2
XS844928a,N#CC=1C=CN=C(C1)NCC=2C=CC=C(C2)COCC3CCCO3
XS838159b,COC=1C=CC(=CC1Br)C(NC(C)=O)C(F)(F)F
XS551301b,CNC(=O)C=1C=C(C=CN1)OC2CCN(C2)C(=O)C3=CC=NN3C
XS805288b,O=C(N1CCCC(C1)N2C=CN=C2)C3(CCC3)C=4C=CC=C(F)C4
XS676099b,O=C(C1=CNC=2C=C(Cl)C=CC12)N3CCCC(C3)N4C=CC=N4
XS429139b,OCC1CCCN1C=2C=C(N=CN2)NCC=3C=CC=4OCOC4C3
XS844942a,CC(C)C(NC(=O)C1=CC=CO1)C(=O)NC=2C=CC=3OCOC3C2
XS667524b,CCN(CC1CCOC1)C(=O)C=2C=C3C=NN(C3=NC2C)C(C)C
XS837164b,CN1N=CC2=C1CCCC2NC=3N=CC(=CC3Cl)C(F)(F)F
XS840005b,CCC1=NC(=NO1)C2CCCN2CC3=CN4C(C)=CC(C)=NC4=N3
XS839033b,CCN1CCCC(C1=O)N2C=C(N=N2)C3=C4CCCCC4=NN3C
XS844943a,COC=1C=CC=C(C1)CCNC(=O)N2CCCC2C3=CC(C)=NO3
XS844939a,CCCCOC=1C=CC(=CC1)C(=O)N2CCCC(C2)N3C=NC=N3
XS844938a,COC1=CC(=CC(OC)=C1C)C(=O)N2CCCC(C2)N3C=NC=N3
XS839497b,CC=1NN=CC1C(=O)N2CCC3(CC3C4=NN=C(O4)C(C)C)CC2
XS838379b,COCC(C)C1=NN=C(NC=2C=CC=CC2OCC(F)(F)F)O1
XS613803b,O=C(C1=CC=2C(F)=CC=CC2N1)N3CCCC(C3)N4CCNC4=O
XS839723b,COC=1C=C(NCCCOCC2CCOC2)C(F)=CC1[N+]([O-])=O
XS841875b,CC(C(=O)NC=1N=CN(CC=2C=CC(Cl)=CC2)N1)N3C=NC=N3
XS680227b,C1=CN(CC2CCCCN2CC3=NC(=NO3)C=4C=CSC4)N=C1
XS842635b,CCC1CCC=2C=CC=CC2N1C(=O)C=3N=C(C=C(N3)OC)OC
XS559839b,CCC(=O)N1CCCCC1C(=O)N2CCN(C)C=3C=CC=CC3C2
XS839676b,O=C1OC(CN2C=NC=3C=CSC3C2=O)CN1C=4C=CC=CC4
XS756934b,CCC=1C=CC(=CC1)OCC(=O)NC(C(=O)NC)C=2C=CC=CC2
XS844944a,O=C(NC1=CC(=CNC1=O)C(F)(F)F)C2CC(=O)N(C2)C3CC3
XS844940a,CC=1OC(=CC1C(=O)N2CCN3CCCCC3C2)S(N)(=O)=O
XS584312b,CCC=1C=CC(=CC1)N2CC(CC2=O)C(=O)NCCC3=NC=CN3
XS844941a,CNC1CCCN(C1)C(=O)CC=2C=CC(F)=C(Br)C2
XS761145b,NC(=O)CC1(O)CCCN(C1)C(=O)C2(CCC2)C=3C=CC=C(F)C3
XS789715b,O=C(NC=1C=CC=C(Br)C1)C2COC=3C=CC=CC3O2
XS836808b,N#CC=1C=C2CCCC2=NC1N3CCC(C3)S(=O)(=O)NC4CC4
XS586888b,CN1N=NC=C1CC(=O)NC2CCN(C2=O)C=3C=CC=CC3Cl
XS844950a,CN1CCC(CC1)C2CCN(C2)C(=O)COC=3C=CC=CC3Cl
XS678138b,CC=1N=C(CN2CC(=O)N(C)C(C)C2)OC1C=3C=CC(Cl)=CC3
XS844949a,CC(C)C(NC1CCN(CC1)C(N)=O)C=2C=CC(=CC2)C(C)(C)C
XS842450c,CC(NCC=1C=CC=2OCCOC2C1)C=3C=CC(=CC3)N4C=CN=C4
XS836912b,CC1CS(=O)(=O)CCN1C(=O)C=2C=CC=C(C2N)C(F)(F)F
XS844948a,COC=1C=CC(=CC1OC)C(=O)NC(C2=NC=C(C)S2)C3CC3
XS838922b,CCC1(CN2C=C(N=N2)C(=O)N3CC(C)OC4(CCC4)C3)COC1
XS842623b,CC(NCC=1C=C2OCOC2=CC1[N+]([O-])=O)C=3C=CC=C(Cl)C3
XS739703b,COC1=CC=CC(OC)=C1S(=O)CC2=NN=C(C3CCC3)N2C
XS844947a,O=C(CCOC=1C=CC=CC1F)N2CCCCC2C3=NC=CS3
XS548574b,O=C(CN1CCNC(=O)C1)NC(C=2C=CC(F)=CC2)C3CCCC3
XS844952a,O=C(NCCC1=CNC=2C=CC=CC12)C3CC(=NO3)C=4C=CN=CC4
XS844955a,CC=1C=CC=2N=CN(CC(=O)N3C=4C=CC=CC4CC3C)C(=O)C2C1
XS844954a,COC=1C=CC=CC1C2=CC(=NO2)C(=O)N(C)C(C)C=3C=CC=CC3
XS805022b,COC=1C=CC(Cl)=CC1C(=O)N2CCCC(C2)C3=NC(C)=NO3
XS807219b,COC=1C=CC(=CC1)C(=O)N2CCN3C=CC=C3C2C=4C=CC=CC4
XS844951a,CC(C)OC=1C=CC(=CC1)C(=O)OCC(=O)NC(C)(C#N)C(C)C
XS776371b,CC1=NC(=NN1)C2CCCCN2C(=O)CC=3C=CC(F)=CC3Cl
XS844945a,CC1=C(C=NN1C=2C=CC=CC2)C(=O)N3CCCC(C3)N4C=CC=N4
XS844953a,CC(=O)N1CC=2C=CC=CC2CC1C(=O)NCCN3CCOCC3
XS844946a,CCC1=NC(=CS1)CC(=O)N2CCCC(C2)N3N=C(C)N=C3C
XS750754b,CC(=O)NC1(CCN(C1)C=2N=CC(C)=C(C)N2)C3=NC(C)=CS3
XS842631b,NC(=O)C1CC(=NN1C=2C=CC=CC2)C3=NC(=NO3)C=4C=CSC4
XS507499b,CNC(=O)C1CN2C(C)=NN=C2CN1CC3=NC=4C=CC=CC4N3C
XS744912b,O=C(C=1C=CC(=NN1)N2CCCC2)N3CCCC3CC=4C=CC=CC4
XS144973b,O=C(NC=1C=CC=2OCOC2C1)C(CC=3C=CC=CC3)N4C=NN=N4
XS844959a,CCNC(=O)NC(=O)CN(CC=1C=CC=C(F)C1)CC2CCCO2
XS059863c,CC=1C=CC=C(C1)OCC(=O)N2CCCC2C(=O)NC=3C=CC=CC3
XS844960a,CC(C(=O)NCC(C)(C)C=1C=CC(Cl)=C(Cl)C1)N2C=NC=N2
XS601254b,CC1=CSC(=N1)C2COCCN2C(=O)NCCC3=CSC=N3
XS837233b,CC1(CN(C1)C(=O)NC2CC=CCC2)C3=NN=C(O3)C=4C=CC=NC4
XS685978b,CN(CC1COC=2C=CC=CC2O1)C(=O)CC3=NOC=4C=CC=CC34
XS838051b,CCC1=NNC(C(=O)NCC(C)S(N)(=O)=O)=C1Br
XS844957a,CCCOCC(=O)NC(C)C=1C=C(F)C=CC1N2CCC(O)CC2
XS182955d,COC1=CC(=CC(OC)=C1OC)CNC(=O)CN2CCOC(C)C2
XS844956a,COCC1=C(OC=2C=CC=CC12)C(=O)N3CCCC(C3)N4C=CC=N4
XS840436b,CC(NC(=O)C=1C=COC1)C(=O)NC=2C=CC=C(C2)C3=NN=CN3C
XS844958a,O=C(C1=CC=2C(Cl)=CC=CC2N1)N3CCC(CC=4C=CN=CC4)C3
XS585929b,O=C(C=1C=CC=NC1N2CCCCC2)N3CCCC(C3)N4C=CC=N4
XS705066b,CN(CC1=CC(=O)N2C=CC=CC2=N1)CC3COC=4C=CC=CC4O3
XS844961a,COC=1C=CC=CC1N2CC(CC2=O)C(=O)NCC=3C=CC=CC3O
XS628803b,CC(NC(=O)CCC=1C=CC=2OCOC2C1)C3=NN=C4C=CC=CN34
XS822867b,O=C(CCN1C(=O)OC=2C=CC=CC21)N3CCCC(C3)C4=CC=NN4
XS842484b,CCC1CC=2C(=NC(N)=C3C(N)=NC(=C(C#N)C23)N4CCOCC4)O1
XS813226b,CN1C=C(C=N1)C2CCCN2C(=O)C3=CN=C(S3)C=4N=CC=CN4
XS839493b,O=C(NCCC1=CNC=N1)C2CC(=O)N(C2)C3=NNC=4C=CC=CC34
XS797899b,CC1=NOC(=N1)C(NC2=NC(=NS2)C(C)(C)C)C3CCOCC3
XS841775b,O=S(=O)(CC=1C=CC(Cl)=CC1N2C=NC=N2)C3CCCOC3
XS844963a,CCC(NC(=O)C1=CC(=O)NC=2N=CN(C)C12)C=3C=CC(Cl)=CC3
XS844970a,CC=1C=CC=C(C1)OCCCC(=O)NC2CCSC=3C=CC=CC32
XS844972a,NC(=O)C(NCC1(CCOCC1)C=2C=CC=C(F)C2)C=3C=CC=CC3
MR042915c,O=C1C(CCN1CC(F)(F)F)N2C(=O)SC=3C=CC=CC3C2=O
XS842117b,CCOC=1C=CC(=CC1)NC(=O)CS(=O)(=O)NCC2CCCO2
XS841316b,CC1=NC2=CC=NN2C(C)=C1C(=O)N3CC4(CCOCC4)C3C5CC5
XS840382b,COC(=O)C1=C(C)NC(=O)NC1C=2C=C(Br)C=CC2F
XS844969a,CC(C(=O)NC=1C=CC=CC1F)N(C)CC=2C=CC=3OCCOC3C2
XS705606b,CC=1C=CC=CC1C2(CCC2)C(=O)N3CCCC(C3)N4CCNC4=O
XS844971a,C=1C=CC(=CC1)C2=NN=C(O2)C3CCC4=NN=C(C=5C=CC=CC5)N4C3
XS844965a,CC=1C=C(NC(=O)NCC(C=2C=CC=CC2)N3CCOCC3)N(C)N1
XS844964a,OCC1=CN(N=N1)C2CCOC3(CCN(CC=4C=CC=CC4)CC3)C2
XS838797b,FC(F)(F)C(CCNC=1N=CN=C2N=CC=NC12)N3CCOCC3
XS578515b,CN1C=NN=C1CC2(O)CCCN(CCOC=3C=CC(C#N)=CC3)C2
XS841284b,COC=1C=C(ON1)C(=O)NC(C)C=2C=CC(=C(F)C2)N3C=CN=C3C
XS844962a,CCC=1N=CN=C(NC(C2=NC=CN2C)C=3C=CC=C(C3)OC)C1F
XS599228b,CCC1=C(C=NN1C(C)(C)C)C(=O)N2CCC(C2)NC=3C=CC=CC3
XS838911b,CC(NC(=O)NCCNC(=O)C=1C=CC(Cl)=C(Cl)C1)C2CC2
XS553478b,O=C(C=1N=CC=C2C=CC=CC12)N3CSCC3C(=O)N4CCCC4
XS840341b,COC(=O)C(NC(=O)C1=NC=CN1)C=2C=CC(C)=C(C2)C(F)(F)F
XS544665b,O=C(NCC(O)C1CC1)C=2C=CC3=C(C2)NC(=O)N3CC(F)(F)F
XS844967a,CC(NC(=O)NCCCN1C=CC=N1)C=2C=CC=3OCC(=O)NC3C2
XS844968a,CC1=CC(C)=C(CNC(=O)NCC(CO)CC=2C=CC=CC2)C(=O)N1
XS844966a,CC1=NOC(C)=C1CS(=O)(=O)C(C)C(=O)NCC2CCCCC2
XS839183b,NC(C1=NOC(=N1)C=2C=C3N=CC=C(C(F)F)N3N2)C=4C=CC=CC4
XS844978a,COC=1C=C2CCN(CC2=CC1OC)C(=O)NC3CCCCNC3=O
XS844974a,COC=1C=CC=C2C(C)=C(OC12)C(=O)N3CCCC(CO)(C3)C(C)C
XS745907b,FC=1C=CC=CC1C2=NN=C3C=CC(=NN23)N4CCOC(C4)C(F)F
XS646488b,O=C(NC(CC=1C=CC=CC1)C(=O)NC2CC2)C=3C=CC=4C=CNC4C3
XS844973a,CNS(=O)(=O)C=1C=CC(=CC1)C(=O)N2CCCC(C2)N3C=CC=N3
XS824028b,CC=1C=CC(=NC1)NC(=O)C2CCN(CC2)C(C)C(=O)N3CCCC3
XS769457b,CC1(C)CC(CC(C)(C)N1)NC(=O)NC2CCCOC=3C=CC=CC32
XS842619b,CNC(=O)C=1C=CC(Cl)=CC1NS(=O)(=O)N2CCCC(C)C2
XS837288b,COC(C)(C)C(=O)OC(C)C(=O)N(CCC#N)C=1C=C(C)C=C(C)C1
XS844976a,CNC(=O)C1CCCCN1C(=O)C=2SC=3N=C(C)C=C(C)C3C2C
XS844979a,O=C(NC1CCCCNC1=O)C=2C=CC(=CC2)N3C=NC=4C=CC=CC43
XS557394b,CCN1CC(CC1=O)C2=NC(=NO2)C=3SC=4C=CC=CC4C3Cl
XS840507b,CC(C=1C=CC=CC1)N(C)S(=O)(=O)C=2C=CC=3OCCCOC3C2
XS844975a,COCC1=C(OC=2C=CC=CC12)C(=O)NC(C)C=3C=CC(F)=C(F)C3
XS838817b,CCN(CC(C)C#N)C(=O)CN1C=NC=2C=C(F)C(=CC2C1=O)OC
XS661889b,O=C(COC=1C=CC(=CC1)C2=NN=CO2)NC(C=3C=CC=CC3)C4CC4
XS844977a,CNC(=O)C(CC(C)C)NC(=O)CC1=NN(C)C(=O)C=2C=CC=CC12
XS838870b,CC1C=2C=CC=C(Br)C2CCN1CC(=O)NC=3C=CON3
XS840763b,COC=1C=CC(=CC1)C(C)C(=O)N(C)C=2C=CC(Br)=CN2
XS703595b,CCS(=O)(=O)C=1C=CC(=CC1)C(=O)N2CCCC2CN3C=CC=N3
XS839786b,CC1=CN=C(S1)C(C)NCC(=O)N2CCN(CC2)C=3C=NC=CN3
XS712338b,NC(=O)C1CCCN(C1)C(=O)C=2C=NN(C2)CC=3C=CC=CC3Cl
XS554642b,O=C(CCC=1C=CC(Cl)=CC1)N2CCCC(O)(CN3C=CN=N3)C2
XS837152b,CC(NC=1C=CC=2NC(=O)CCCC2C1)C3=NN=NN3C=4C=CC=CC4
XS836795b,CC(CNS(=O)(=O)CC=1C=CC=CC1F)C2=NC=3C=CC=CC3O2
XS841012b,CN(CCOC=1C=CC(Cl)=CC1)C(=O)NC2CCS(=O)(=O)C2
XS812286b,COC=1C=CC(=CC1)CC(=O)NC(CN2CCCC2=O)C=3C=CC=CC3
XS400853b,CCN(C(C)=O)C1=NC(=CS1)CN2CCOC(CN3C=CC=N3)C2
XS844983a,CC1=NC(=CS1)CC2=NN=C(O2)SCC(=O)N3CCCCC3C
XS838392b,CC(NC=1C=C(Br)C=2OCCCOC2C1)C3=NC=CS3
XS837640b,CC1CN(CC2COCOC2)CCC=3C=C(Br)C(O)=CC31
XS844981a,CC=1C=C(N=C(N1)C=2C=CC=NC2)NC3CCN(CC(F)(F)F)C3=O
XS840322b,COC(=O)C=1C=CC(=NN1)N2CC3(CCC(F)(F)CC3)C2C(=O)OC
XS841386b,CN1CC(CNC1=O)OC(=O)CC2C=3C=CC=CC3OC=4C=CC=CC42
XS330771b,O=C(NC=1C=CC=CC1)N2CCOCC2C3=NOC(=N3)C=4C=CC=CC4
XS836943b,CS(=O)(=O)NC1CCN(C1)C(=O)C2=CC=CN2CC3=CC=CS3
XS844980a,CC=1NC(C(=O)N2CCNC(=O)C2C(C)C)=C(C)C1C(=O)OC(C)C
XS530838b,NC(=O)CC1(O)CCCN(CC=2C=CC(=CC2)OCC=3C=CC=CC3)C1
XS006596d,O=C(NC1=NC(=CS1)C=2C=CC=CN2)C3CC=4C=CC=CC4C(=O)O3
XS844985a,CCOC=1C=CC=CC1N2CC(CC2=O)C(=O)NCCC=3C=CC=CN3
XS844982a,CC=1C=CC(=CC1)S(=O)(=O)NCCC(=O)OC(C)C(=O)NC2CC2
XS844986a,CC(C)CN1CC(CC1=O)C(=O)NC=2C=CC=3NC(=NC3C2)C(C)(C)C
XS844987a,COC(=O)C1=C(C)N(C)C(=O)N(C)C1C2=CC(=CS2)C=3C=CC=CC3
XS077403b,COC=1C=CC(Cl)=CC1NC(=O)CN2CCC=3SC=CC3C2C
XS550873b,O=C(C=1C=C(NN1)C2=CC=CO2)N3CCC(C(F)(F)F)C4(CCC4)C3
XS844988a,COC=1C=CC(CCC(=O)NC2CCC=3C=CC=CC32)=C(OC)C1OC
XS600554b,CC1CC=2C=CC=CC2N1C(=O)C3CCN(CC3)C(=O)C=4C=CC=NC4
XS389143b,CC(C1=NC=2C=CC=CC2C(=O)N1)N3CCN(CC3)C=4C=CC(O)=CC4
XS844984a,CN1N=CC=2C(=NC=NC21)N3CCN(CC3)C(=O)C4CC54CCNCC5
XS577261b,CCC1=CC=C(O1)C2CCCCCN2C(=O)C3=CC=NN3CC(F)F
XS768855b,CN1C=NN=C1CC2(O)CCCN(CC=3C=CC=CC3C(F)(F)F)C2
XS838785b,CC(NC(=O)C1=COC(=N1)C(F)F)C(C)(C)NC(=O)CC(C)(C)C#N
XS844992a,COC=1C=CC=C(CN(C)CC(O)COC=2C(C)=CC=CC2C)C1OC
XS840374b,CC=1C=C2OC=C(CC(=O)N(C3CCS(=O)(=O)C3)N(C)C)C2=CC1C
XS794118b,CC(C(=O)NC=1C=CC=CC1Cl)N2CCN(CC2)C(=O)C3=CC=CO3
XS844991a,CC=1C=C(N=C(O)N1)C(=O)NC(C2=NC(=NO2)C(C)C)C3CCOCC3
XS844998a,NC(=O)C1=CC(=CN1)C(=O)N2CCCC3(CCCN3C(=O)C4CCC4)C2
XS844995a,ClC=1C=CC=CC1C(CNC2=NC=3C=CC=CC3O2)N4CCOCC4
XS839541b,FC(F)(F)C1(CCN(C1)C=2C=CC=CN2)C3=NC(CN4C=NC=N4)=NO3
XS496731b,O=C(CC1=NNC(=O)C=2C=CC=CC12)N3CCCC3CC=4C=CC=C(F)C4
XS621776b,O=C(NCC1CCN(CC(F)(F)F)C1)C2=CSC(=N2)C=3C=COC3
XS844989a,CN1C=C(C=N1)N2CCC(C2=O)N3CCC(CC3)C4=NC=5C=CC=CC5N4
XS844996a,CCN(CC)C(=O)N1CCCC(C1)C(=O)NCCC=2C=CC(Cl)=CC2
XS175995d,CCCC(=O)N1CCN(CC1)C(C)C2=NC(=NO2)C=3C=CC(Cl)=CC3
XS838766b,CC(NC=1C=NN(C1)CCN2CCOC2=O)C3=CC(=NN3)C(F)(F)F
XS840561b,COC(=O)C(CC=1C=CC(F)=CC1)NC=2C=CC(=CC2)NS(C)(=O)=O
XS844997a,CCNC(=O)NC(=O)CN1CCN(CC1)C(=O)CC(C)C=2C=CC=CC2
XS842136b,CC=1C=C(C(=O)OCC2=CC(=O)N(C)C(=O)N2C)C=3NCCC(C)C3C1
XS841446b,COC=1C=CN=C(N1)N2CCC3(CC3C4=NN=C(O4)C=5C=CC=CC5)CC2
XS844994a,COC=1C=CC(=CC1NS(C)(=O)=O)NC(C)C(=O)NC=2C=CC=CC2
XS841552b,COC1(CS(=O)(=O)N2CC3(CCC3)C2C=4C=CC=NC4)CCOCC1
XS840878b,CC=1C=C(N(C)N1)N2CCC(C2)NC(=O)N3CC=4N=CC=C(Cl)C4C3
XS844999a,CC1=NC(=CS1)COC=2C=CC(=CC2)C(=O)OC(C)C(=O)NC3CC3
XS627834b,COC=1C=C(C)C(=CC1OC)C(C)NC(=O)CN2CCOC3(CCC3)C2
XS839194b,COC=1N=C(C=CC1CS(=O)(=O)C(C)C2=NN=CN2C)C(F)(F)F
XS844993a,O=C(NC(CN1CCCC1)C=2C=CC=CC2)C=3C=CC=C(Cl)C3Cl
XS845008a,CN1N=CC2=C1CCN(C2C(=O)N3CCOCC4(CC4)C3)S(C)(=O)=O
XS845000a,CCC(CC)N(CC(=O)NC1CCS(=O)(=O)C1)C=2C=CC(C)=C(C)C2
XS845015a,O=C(NC=1C=CC=2OC(F)(F)OC2C1)C3CC(=O)N(CC=4C=CC=CC4)C3
XS845005a,COC=1C=CC(=CC1F)C(C)NC(=O)C=2SC=3N=C(C)N=C(C)C3C2C
XS845012a,CC(C(=O)N1CC(=O)NC=2C=CC=CC21)N3CCN(CCC(C)(C)C)CC3
XS845004a,CC=1C=CC(=CC1)CC2=NC(=CS2)C(=O)NC3CCOC4(CCCC4)C3
XS845007a,O=C(NC1CS(=O)(=O)CC=2C=CC=CC21)C=3C=CC(=NC3)C(F)(F)F
XS837833b,O=C(O)C1C=2C=CC=CC2OCCN1C(=O)C3=CC(=CS3)C(F)(F)F
XS845002a,CCOC(=O)C1=C(CSC2=NC=3C=CC=CC3N2CC)NC(=O)NC1C
XS700076b,O=C(NCC1CCN(C1)C=2C=CC=CC2)C3CCN(CC(F)(F)F)CC3
XS778378b,CN1CCN(CC1)C(=O)C=2C=NN3CCC(CNCC4=CC=CS4)CC23
XS836584b,O=C1C(Cl)=C(C=NN1C=2C=CC=CC2)NCC3COC=4C=CC=CC4C3
XS845001a,COC=1C=CC(OC)=C(C1)C2CCCN2CC(=O)NC=3C=CC=C(C)C3C
XS845003a,COCC1=NN2CCCC(NS(=O)(=O)CC=3C(F)=CC=CC3F)C2=N1
XS845011a,CCC=1C=CC(=CC1)C(C)NC(=O)CN(C)CC(=O)NC=2C=CC=C(F)C2
XS809992b,CC=1C=CC=C(NC=2C=CC=CC2C(=O)N(C)C3CCS(=O)(=O)C3)C1C
XS845006a,CC=1C=CC=C(C1)NC(=O)COC(=O)C=2C=CC(=CC2)OCC3CCCO3
XS675844b,CC=1C=CC(F)=C(C1)C(=O)N2CCOCC2C3=NOC(=N3)C=4C=NN(C)C4
XS845009a,CC=1C=CC(=CC1)OCC(O)CN2C(=O)C=3C=4CCCC4SC3N=C2C
XS840918b,CC1CN(CCN1C=2C=CC(=CC2)C(F)(F)F)C(=O)C=3C=COC3CN
XS841303b,CC(NCC=1C=CN=C(C1)OCC2CC2)C=3C=CC=C(C3)N4CCOC4=O
XS841896b,CC(=O)N1CCCC(C1)C2=NC(=CS2)CN3C(=O)C=4C=CC=CC4C3=O
XS845010a,COC=1C=CC(Cl)=CC1CS(=O)(=O)CC(=O)NC(C)CCC(C)C
XS741490b,CC1=NN(CC(=O)NC2CCC(C)(C)C=3C=CC=CC32)C(=O)C=4C=CC=CC14
XS845013a,O=C(CN1C=CC=NC1=O)NC(C=2C=CC(Br)=CC2)C3CCC3
XS845014a,CNC(=O)C1CCCCN1S(=O)(=O)C=2C=CC(F)=C(C2)C(F)(F)F
XS440412b,CC1=C(NC(=O)NC(C)C=2C=C(C)C=CC2C)C(=O)N(C=3C=CC=CC3)N1C
XS845021a,CC1=C(C=NN1C2CCOCC2)C(=O)N3CCC(C3)NC=4C=CC=C(C#N)C4
XS845026a,CCC(NC(=O)CCNC1=NS(=O)(=O)C=2C=CC=CC12)C=3C=CC(C)=CC3
XS845022a,COC=1C=CC(=CC1S(=O)(=O)N(C)C)C(=O)NC(C)C=2C=CC(F)=CC2
XS582877b,COC=1C=C(Br)C(=CC1OC)S(=O)(=O)N2CCCC(N)C2
XS840381b,CC1=CC(=NO1)N2C(=O)C=3OC=4C=CC(F)=CC4C(=O)C3C2C=5C=CC=NC5
XS845017a,CCC(NC(=O)C=1C=CC(OC(C)C)=C(C1)OC)C2=NN=C3CCCCCN23
XS838910b,O=S(=O)(NCC=1C=C(ON1)C=2C=CC=3OCCOC3C2)C4CCCNC4
XS838709b,C1=CN(CC=2N=C(CC3CCC43CCC4)N(N2)C=5C=CC=C6C=NC=CC56)N=C1
XS696059b,O=S(=O)(NCC(C1=CC=CS1)N2CCOCC2)C=3C=CC(Cl)=CC3
XS845028a,CC(C(=O)NC=1C=CC=C(Cl)C1Cl)N2CCC(CC2)C(=O)NC3CC3
XS845025a,CCN(CC)S(=O)(=O)C=1C=C(C=CC1C)C(=O)N2CCCC(C2)C(N)=O
XS845018a,CC1(C)C(=O)NCCN1C(=O)C2CCCN(C2)C(=O)CCOC=3C=CC=CC3
XS845024a,CC(C)C(=O)NCCNC(=O)C1CC=2C=CC=CC2CN1C(=O)C3=CC=CO3
XS845023a,COC=1C=CC=2N=C(NC(=O)C3CC(=O)N(CC=4C=CC=CC4)C3)SC2C1
XS845016a,N#CC(CC=1C=CC=CC1)NC(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F
XS752918b,O=C(CN1CCCC=2C=CC=CC21)N(C3CCCC3)C4CCS(=O)(=O)C4
XS845030a,COC=1C=CC(Cl)=CC1NC(=O)C(C)NC=2C=CC3=C(C2)CCN3C(C)=O
XS845029a,CC(=O)NC=1C=CC(=CC1)CC(=O)N2CCCC2C=3C=CC=4OCCOC4C3
XS845027a,O=C1C=2C=CC(=CC2CN1C3CCC(=O)NC3=O)C=4C=NC=5OCCNC5C4
XS838673b,COC(=O)C=1OC=CC1CN(C2=NN=C(O2)C3(C)CC3)C(C)C=4C=CC=CN4
XS147555b,COC=1C=CC(=C(C1)OC)C2CCCN2C(=O)C=3C=CC(=CC3)N4C=CC=N4
XS845020a,CC=1C=C(SC1C)S(=O)(=O)N2CCN(C)C(C2)C3=NC(=NO3)C4CC4
XS837004b,COC=1C=CC=CC1OCC2=NN=C(N3CC(C3)OC(C)C(F)(F)F)N2C
XS838619b,COC(=O)C1CN(CC(=O)NC=2C=NC3=CC=CC=C3C2)CC4=NC=CN4C1
XS845019a,CCOC(=O)C1=C(COC(=O)C=2C=CC=3OCCOC3C2)NC(=O)NC1C
XS134240b,COC=1C=C(C#N)C=CC1OCC(=O)N2CCCC2C=3C=CC=4OCCOC4C3
XS841512b,CC=1C=C(N(C)N1)N2CCCC(C2)NS(=O)(=O)C=3C=C4C=NNC4=CC3C
XS840339b,O=C(NCC1=NC=2C(=CN=C3C=CC=CC23)N1)C4CC=5C(F)=CC=CC5C(=O)O4
XS691078b,COC=1C=CC(=CN1)NC(=O)C2CCCN2C(=O)C=3C=C(Cl)C=CC3Cl
XS845040a,CC(=O)NC=1C=CC(=CC1)CC(=O)NCC=2C=CC=CC2CN3CCCC(C)C3
XS845031a,CC1=C(N=NN1C=2C=CC=C3C=NC=CC23)C(=O)NC4CCCOC=5C=CC=CC54
XS839878b,CC(C)C1CN(CCCO1)C(=O)NC=2C=CC(CS(C)(=O)=O)=C(Cl)C2
XS845033a,CC1=C(C=NN1C2CCCC2)NC(=O)C3(C)CCCN(C3)C(=O)C=4C=CC=CC4
XS837491b,CC=1C=NN(C1)CC2CN(CCO2)C=3C=CC(=CN3)S(=O)(=O)NCC4CC4
XS836481b,CC(NS(=O)(=O)C=1C(F)=CC=CC1[N+]([O-])=O)C2=CN(N=N2)C=3C=CC=CC3
XS841563b,CC(NC(=O)NC=1C=CC=C2CN(CC(F)(F)F)CC12)C3=NN=NN3C4CC4
XS845032a,COC=1C=CC(=C(C1)OC)C2CCCN2C(=O)CC3=COC(=N3)C=4C=CC=CC4
